 INFO | 2016-06-14 14:40:37,222 | Common.java | 82 | Startup activites...
 INFO | 2016-06-14 14:40:37,227 | Common.java | 82 | Test Output Directory creation successful :D:\Data\official\Project\Forbes\iSafe_3.0_Forbes_Report\TestResults\2016_06_14_02_40_37_PM
 INFO | 2016-06-14 14:40:37,228 | Common.java | 82 | Log File creation successful : LogFile.log
 INFO | 2016-06-14 14:40:37,232 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:40:37,241 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:40:37,495 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 14:40:37,623 | Common.java | 82 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-06-14 14:40:37,624 | Common.java | 82 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-06-14 14:40:37,687 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 14:40:37,688 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 14:40:37,688 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 14:40:38,113 | Common.java | 82 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 14:40:38,114 | Common.java | 82 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 14:40:38,114 | Common.java | 82 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-06-14 14:40:38,115 | Common.java | 82 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 14:40:38,117 | Common.java | 82 | Element time out set
 INFO | 2016-06-14 14:40:38,125 | Common.java | 82 | Opening Chrome Browser...
 INFO | 2016-06-14 14:40:38,126 | Common.java | 82 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2016-06-14 14:40:38,151 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 14:40:38,152 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 14:40:42,319 | Common.java | 82 | Successfully Maximised Browser Window
 INFO | 2016-06-14 14:40:42,349 | Common.java | 82 | Browser: Open Successful : chrome
 INFO | 2016-06-14 14:40:42,350 | Common.java | 82 | Open Browser : chrome
 INFO | 2016-06-14 14:40:42,350 | Common.java | 82 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-06-14 14:40:42,351 | Common.java | 82 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-06-14 14:40:52,944 | Common.java | 82 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-06-14 14:40:52,944 | Common.java | 82 | Navigate to : http://www.forbes.com/
 INFO | 2016-06-14 14:40:52,946 | Common.java | 82 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-06-14 14:40:52,947 | Common.java | 82 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-06-14 14:40:52,947 | Common.java | 82 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-06-14 14:40:52,947 | Common.java | 82 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-06-14 14:40:52,955 | Common.java | 82 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 14:40:52,955 | Common.java | 82 | Getting value of TextLoadWaitTime from Test Configuration file : 30
