 INFO | 2016-06-14 13:29:28,193 | Common.java | 82 | Startup activites...
 INFO | 2016-06-14 13:29:28,199 | Common.java | 82 | Test Output Directory creation successful :D:\Data\official\Project\Forbes\iSafe_3.0_Forbes_Report\TestResults\2016_06_14_01_29_28_PM
 INFO | 2016-06-14 13:29:28,199 | Common.java | 82 | Log File creation successful : LogFile.log
 INFO | 2016-06-14 13:29:28,204 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 13:29:28,210 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 13:29:28,498 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 13:29:28,640 | Common.java | 82 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-06-14 13:29:28,641 | Common.java | 82 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-06-14 13:29:28,684 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 13:29:28,684 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 13:29:28,684 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 13:29:29,061 | Common.java | 82 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 13:29:29,062 | Common.java | 82 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 13:29:29,062 | Common.java | 82 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-06-14 13:29:29,063 | Common.java | 82 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 13:29:29,063 | Common.java | 82 | Element time out set
 INFO | 2016-06-14 13:29:29,066 | Common.java | 82 | Opening Chrome Browser...
 INFO | 2016-06-14 13:29:29,067 | Common.java | 82 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2016-06-14 13:29:29,098 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 13:29:29,099 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 13:29:32,760 | Common.java | 82 | Successfully Maximised Browser Window
 INFO | 2016-06-14 13:29:32,773 | Common.java | 82 | Browser: Open Successful : chrome
 INFO | 2016-06-14 13:29:32,773 | Common.java | 82 | Open Browser : chrome
 INFO | 2016-06-14 13:29:32,774 | Common.java | 82 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-06-14 13:29:32,774 | Common.java | 82 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-06-14 13:29:41,392 | Common.java | 82 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-06-14 13:29:41,394 | Common.java | 82 | Navigate to : http://www.forbes.com/
 INFO | 2016-06-14 13:29:41,408 | Common.java | 82 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-06-14 13:29:41,409 | Common.java | 82 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-06-14 13:29:41,409 | Common.java | 82 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
