 INFO | 2016-06-14 15:01:05,997 | Common.java | 82 | Startup activites...
 INFO | 2016-06-14 15:01:06,002 | Common.java | 82 | Test Output Directory creation successful :D:\Data\official\Project\Forbes\iSafe_3.0_Forbes_Report\TestResults\2016_06_14_03_01_05_PM
 INFO | 2016-06-14 15:01:06,002 | Common.java | 82 | Log File creation successful : LogFile.log
 INFO | 2016-06-14 15:01:06,006 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 15:01:06,012 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 15:01:06,255 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 15:01:06,361 | Common.java | 82 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-06-14 15:01:06,362 | Common.java | 82 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-06-14 15:01:06,404 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 15:01:06,404 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 15:01:06,405 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 15:01:06,789 | Common.java | 82 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 15:01:06,790 | Common.java | 82 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 15:01:06,790 | Common.java | 82 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-06-14 15:01:06,791 | Common.java | 82 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 15:01:06,792 | Common.java | 82 | Element time out set
 INFO | 2016-06-14 15:01:06,797 | Common.java | 82 | Opening Chrome Browser...
 INFO | 2016-06-14 15:01:06,798 | Common.java | 82 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2016-06-14 15:01:06,827 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 15:01:06,828 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 15:01:10,578 | Common.java | 82 | Successfully Maximised Browser Window
 INFO | 2016-06-14 15:01:10,590 | Common.java | 82 | Browser: Open Successful : chrome
 INFO | 2016-06-14 15:01:10,591 | Common.java | 82 | Open Browser : chrome
 INFO | 2016-06-14 15:01:10,592 | Common.java | 82 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-06-14 15:01:10,592 | Common.java | 82 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-06-14 15:02:19,221 | Common.java | 82 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-06-14 15:02:19,222 | Common.java | 82 | Navigate to : http://www.forbes.com/
 INFO | 2016-06-14 15:02:19,224 | Common.java | 82 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-06-14 15:02:19,225 | Common.java | 82 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-06-14 15:02:19,225 | Common.java | 82 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-06-14 15:02:19,225 | Common.java | 82 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-06-14 15:02:19,240 | Common.java | 82 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 15:02:19,241 | Common.java | 82 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 15:02:19,241 | Common.java | 82 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-06-14 15:02:19,241 | Common.java | 82 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 15:02:19,242 | Common.java | 82 | Element time out set
 INFO | 2016-06-14 15:02:19,242 | Common.java | 82 | ##### Start of Test Case : Home page Validations #####
 INFO | 2016-06-14 15:02:19,243 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 15:02:19,244 | Common.java | 82 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-06-14 15:02:19,416 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 15:02:19,419 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 15:02:19,434 | Common.java | 82 | Parsing : Quote of the day#xpath=//div[@class='content-inner']
 INFO | 2016-06-14 15:02:19,435 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 15:02:19,435 | Common.java | 82 | Desktop1-Locator : //div[@class='content-inner']
 INFO | 2016-06-14 15:02:19,435 | Common.java | 82 | Desktop1Locator Description : Quote of the day
 INFO | 2016-06-14 15:02:20,337 | Common.java | 82 | NoSuchElementException occured. Retrying..............
 INFO | 2016-06-14 15:02:21,337 | Common.java | 82 | Parsing : Quote of the day#xpath=//div[@class='content-inner']
 INFO | 2016-06-14 15:02:21,337 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 15:02:21,337 | Common.java | 82 | Desktop1-Locator : //div[@class='content-inner']
 INFO | 2016-06-14 15:02:21,338 | Common.java | 82 | Desktop1Locator Description : Quote of the day
 INFO | 2016-06-14 15:02:21,974 | Common.java | 82 | NoSuchElementException occured. Retrying..............
 INFO | 2016-06-14 15:02:22,975 | Common.java | 82 | Parsing : Quote of the day#xpath=//div[@class='content-inner']
