 INFO | 2016-06-14 12:39:00,446 | Common.java | 82 | Startup activites...
 INFO | 2016-06-14 12:39:00,450 | Common.java | 82 | Test Output Directory creation successful :D:\Data\official\Project\Forbes\iSafe_3.0_Forbes_Report\TestResults\2016_06_14_00_39_00_PM
 INFO | 2016-06-14 12:39:00,451 | Common.java | 82 | Log File creation successful : LogFile.log
 INFO | 2016-06-14 12:39:00,455 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:39:00,461 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:39:00,722 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 12:39:00,831 | Common.java | 82 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-06-14 12:39:00,832 | Common.java | 82 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-06-14 12:39:00,876 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 12:39:00,876 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 12:39:00,876 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 12:39:01,273 | Common.java | 82 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 12:39:01,274 | Common.java | 82 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 12:39:01,274 | Common.java | 82 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-06-14 12:39:01,275 | Common.java | 82 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 12:39:01,275 | Common.java | 82 | Element time out set
 INFO | 2016-06-14 12:39:01,281 | Common.java | 82 | Opening Chrome Browser...
 INFO | 2016-06-14 12:39:01,282 | Common.java | 82 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2016-06-14 12:39:01,310 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 12:39:01,311 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 12:39:03,380 | Common.java | 82 | Successfully Maximised Browser Window
 INFO | 2016-06-14 12:39:03,395 | Common.java | 82 | Browser: Open Successful : chrome
 INFO | 2016-06-14 12:39:03,396 | Common.java | 82 | Open Browser : chrome
 INFO | 2016-06-14 12:39:03,397 | Common.java | 82 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-06-14 12:39:03,397 | Common.java | 82 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-06-14 12:39:17,859 | Common.java | 82 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-06-14 12:39:17,860 | Common.java | 82 | Navigate to : http://www.forbes.com/
 INFO | 2016-06-14 12:39:17,862 | Common.java | 82 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-06-14 12:39:17,862 | Common.java | 82 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-06-14 12:39:17,862 | Common.java | 82 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-06-14 12:39:17,863 | Common.java | 82 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-06-14 12:39:17,871 | Common.java | 82 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 12:39:17,871 | Common.java | 82 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 12:39:17,872 | Common.java | 82 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-06-14 12:39:17,872 | Common.java | 82 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 12:39:17,872 | Common.java | 82 | Element time out set
 INFO | 2016-06-14 12:39:17,872 | Common.java | 82 | ##### Start of Test Case : Lists Page Validations #####
 INFO | 2016-06-14 12:39:17,873 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:39:17,874 | Common.java | 82 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-06-14 12:39:18,007 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:39:18,007 | Common.java | 82 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-06-14 12:39:31,375 | Common.java | 82 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-06-14 12:39:31,376 | Common.java | 82 | Navigate to : http://www.forbes.com/
 INFO | 2016-06-14 12:39:31,378 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:39:31,379 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:39:31,396 | Common.java | 82 | Parsing : Lists#xpath=//span[text()='Lists']
 INFO | 2016-06-14 12:39:31,397 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 12:39:31,397 | Common.java | 82 | Desktop1-Locator : //span[text()='Lists']
 INFO | 2016-06-14 12:39:31,397 | Common.java | 82 | Desktop1Locator Description : Lists
 INFO | 2016-06-14 12:41:34,593 | Common.java | 82 | Click on :Lists
 INFO | 2016-06-14 12:41:34,594 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:41:34,595 | Common.java | 82 | Top Ads is present
 INFO | 2016-06-14 12:41:34,596 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:41:35,695 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:41:35,696 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:41:35,698 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:41:35,812 | Common.java | 82 | Waiting for 2 seconds...
 INFO | 2016-06-14 12:42:08,579 | Common.java | 82 | Getting value of Version_Name from Test Configuration file : 2
 INFO | 2016-06-14 12:42:08,579 | Common.java | 82 | Getting value of Project_Name from Test Configuration file : DEMO
 INFO | 2016-06-14 12:42:08,580 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:42:08,581 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:42:08,582 | Common.java | 82 | Getting value of Last runs results in Barchart from Test Configuration file : No
 INFO | 2016-06-14 12:42:08,583 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 12:42:08,583 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:42:09,736 | Common.java | 82 | Getting value of StoreResultsInCouchDB from Test Configuration file : No
 INFO | 2016-06-14 12:42:09,737 | Common.java | 82 | Getting value of Last runs results in Barchart from Test Configuration file : No
 INFO | 2016-06-14 12:42:09,737 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 12:42:09,737 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 12:42:09,866 | Common.java | 82 | Cleanup activites...
 INFO | 2016-06-14 12:42:09,866 | Common.java | 82 | Cleanup activities - Done...
 INFO | 2016-06-14 12:42:09,866 | Common.java | 82 | ###################################
 INFO | 2016-06-14 12:42:09,866 | Common.java | 82 | Script Execution Complete
 INFO | 2016-06-14 12:42:09,867 | Common.java | 82 | ####################################
