 INFO | 2016-06-14 14:43:40,693 | Common.java | 82 | Startup activites...
 INFO | 2016-06-14 14:43:55,219 | Common.java | 82 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-06-14 14:44:07,214 | Common.java | 82 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-06-14 14:44:07,214 | Common.java | 82 | Navigate to : http://www.forbes.com/
 INFO | 2016-06-14 14:44:07,215 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:07,225 | Common.java | 82 | Parsing : New Posts#xpath=//a//span[text()='New Posts']
 INFO | 2016-06-14 14:44:07,226 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:07,226 | Common.java | 82 | Desktop1-Locator : //a//span[text()='New Posts']
 INFO | 2016-06-14 14:44:07,226 | Common.java | 82 | Desktop1Locator Description : New Posts
 INFO | 2016-06-14 14:44:19,833 | Common.java | 82 | Click on :New Posts
 INFO | 2016-06-14 14:44:19,834 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:19,847 | Common.java | 82 | Parsing : New Posts#xpath=//h1[text()='Real Time']
 INFO | 2016-06-14 14:44:19,847 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:19,847 | Common.java | 82 | Desktop1-Locator : //h1[text()='Real Time']
 INFO | 2016-06-14 14:44:19,848 | Common.java | 82 | Desktop1Locator Description : New Posts
 INFO | 2016-06-14 14:44:20,138 | Common.java | 82 | Sucessfully got the text 'Real Time'
 INFO | 2016-06-14 14:44:20,138 | Common.java | 82 | Navigated to this page--Real Time
 INFO | 2016-06-14 14:44:20,139 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:20,139 | Common.java | 82 | Waiting for 2 seconds...
 INFO | 2016-06-14 14:44:22,142 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:22,143 | Common.java | 82 | Waiting for 3 seconds...
 INFO | 2016-06-14 14:44:25,147 | Common.java | 82 | Parsing : Graph#xpath=//div[@class='visualStats']//dd[1]//canvas
 INFO | 2016-06-14 14:44:25,148 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:25,148 | Common.java | 82 | Desktop1-Locator : //div[@class='visualStats']//dd[1]//canvas
 INFO | 2016-06-14 14:44:25,148 | Common.java | 82 | Desktop1Locator Description : Graph
 INFO | 2016-06-14 14:44:25,216 | Common.java | 82 | Parsing : Graph#xpath=//div[@class='visualStats']//dd[1]//canvas
 INFO | 2016-06-14 14:44:25,217 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:25,217 | Common.java | 82 | Desktop1-Locator : //div[@class='visualStats']//dd[1]//canvas
 INFO | 2016-06-14 14:44:25,217 | Common.java | 82 | Desktop1Locator Description : Graph
 INFO | 2016-06-14 14:44:25,282 | Common.java | 82 | Scroll to Graph
 INFO | 2016-06-14 14:44:25,385 | Common.java | 82 | Scroll to location: 
 INFO | 2016-06-14 14:44:25,386 | Common.java | 82 | Waiting for 3 seconds...
 INFO | 2016-06-14 14:44:29,047 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:29,049 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:29,049 | Common.java | 82 | Graph is present
 INFO | 2016-06-14 14:44:29,050 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:29,050 | Common.java | 82 | Waiting for 3 seconds...
 INFO | 2016-06-14 14:44:32,050 | Common.java | 82 | Parsing : Graph#xpath=//div[@class='visualStats']//dd[2]//canvas
 INFO | 2016-06-14 14:44:32,050 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:32,051 | Common.java | 82 | Desktop1-Locator : //div[@class='visualStats']//dd[2]//canvas
 INFO | 2016-06-14 14:44:32,051 | Common.java | 82 | Desktop1Locator Description : Graph
 INFO | 2016-06-14 14:44:32,125 | Common.java | 82 | Parsing : Graph#xpath=//div[@class='visualStats']//dd[2]//canvas
 INFO | 2016-06-14 14:44:32,125 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:32,126 | Common.java | 82 | Desktop1-Locator : //div[@class='visualStats']//dd[2]//canvas
 INFO | 2016-06-14 14:44:32,126 | Common.java | 82 | Desktop1Locator Description : Graph
 INFO | 2016-06-14 14:44:32,220 | Common.java | 82 | Scroll to Graph
 INFO | 2016-06-14 14:44:32,265 | Common.java | 82 | Scroll to location: 
 INFO | 2016-06-14 14:44:32,265 | Common.java | 82 | Waiting for 3 seconds...
 INFO | 2016-06-14 14:44:35,540 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:35,542 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:35,542 | Common.java | 82 | Graph is present
 INFO | 2016-06-14 14:44:35,547 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:35,548 | Common.java | 82 | Waiting for 3 seconds...
 INFO | 2016-06-14 14:44:38,549 | Common.java | 82 | Parsing : Graph#xpath=//div[@class='visualStats']//dd[3]//canvas
 INFO | 2016-06-14 14:44:38,550 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:38,551 | Common.java | 82 | Desktop1-Locator : //div[@class='visualStats']//dd[3]//canvas
 INFO | 2016-06-14 14:44:38,551 | Common.java | 82 | Desktop1Locator Description : Graph
 INFO | 2016-06-14 14:44:38,612 | Common.java | 82 | Parsing : Graph#xpath=//div[@class='visualStats']//dd[3]//canvas
 INFO | 2016-06-14 14:44:38,612 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:38,612 | Common.java | 82 | Desktop1-Locator : //div[@class='visualStats']//dd[3]//canvas
 INFO | 2016-06-14 14:44:38,612 | Common.java | 82 | Desktop1Locator Description : Graph
 INFO | 2016-06-14 14:44:38,696 | Common.java | 82 | Scroll to Graph
 INFO | 2016-06-14 14:44:38,725 | Common.java | 82 | Scroll to location: 
 INFO | 2016-06-14 14:44:38,725 | Common.java | 82 | Waiting for 3 seconds...
 INFO | 2016-06-14 14:44:44,557 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:44,558 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:44,559 | Common.java | 82 | Graph is present
 INFO | 2016-06-14 14:44:44,559 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:44,566 | Common.java | 82 | Parsing : Label#xpath=//div[@class='visualStats']//dt[1]
 INFO | 2016-06-14 14:44:44,566 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:44,566 | Common.java | 82 | Desktop1-Locator : //div[@class='visualStats']//dt[1]
 INFO | 2016-06-14 14:44:44,567 | Common.java | 82 | Desktop1Locator Description : Label
 INFO | 2016-06-14 14:44:44,647 | Common.java | 82 | Sucessfully got the text 'Posts
329'
 INFO | 2016-06-14 14:44:44,647 | Common.java | 82 | Graph is present with Labels--Posts
329
 INFO | 2016-06-14 14:44:44,648 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:44,675 | Common.java | 82 | Parsing : Label#xpath=//div[@class='visualStats']//dt[2]
 INFO | 2016-06-14 14:44:44,675 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:44,675 | Common.java | 82 | Desktop1-Locator : //div[@class='visualStats']//dt[2]
 INFO | 2016-06-14 14:44:44,675 | Common.java | 82 | Desktop1Locator Description : Label
 INFO | 2016-06-14 14:44:44,783 | Common.java | 82 | Sucessfully got the text 'Comments
640'
 INFO | 2016-06-14 14:44:44,784 | Common.java | 82 | Graph is present with Labels--Comments
640
 INFO | 2016-06-14 14:44:44,784 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:44,791 | Common.java | 82 | Parsing : Label#xpath=//div[@class='visualStats']//dt[3]
 INFO | 2016-06-14 14:44:44,791 | Common.java | 82 | Desktop1-Identify By : xpath
 INFO | 2016-06-14 14:44:44,791 | Common.java | 82 | Desktop1-Locator : //div[@class='visualStats']//dt[3]
 INFO | 2016-06-14 14:44:44,791 | Common.java | 82 | Desktop1Locator Description : Label
 INFO | 2016-06-14 14:44:44,874 | Common.java | 82 | Sucessfully got the text 'Shares
111,992'
 INFO | 2016-06-14 14:44:44,875 | Common.java | 82 | Graph is present with Labels--Shares
111,992
 INFO | 2016-06-14 14:44:44,876 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:44,876 | Common.java | 82 | Waiting for 1 seconds...
 INFO | 2016-06-14 14:44:45,879 | Common.java | 82 | Getting value of Version_Name from Test Configuration file : 2
 INFO | 2016-06-14 14:44:45,879 | Common.java | 82 | Getting value of Project_Name from Test Configuration file : DEMO
 INFO | 2016-06-14 14:44:45,880 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:45,944 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:45,946 | Common.java | 82 | Getting value of Last runs results in Barchart from Test Configuration file : No
 INFO | 2016-06-14 14:44:45,946 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 14:44:45,947 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:47,112 | Common.java | 82 | Getting value of StoreResultsInCouchDB from Test Configuration file : No
 INFO | 2016-06-14 14:44:47,113 | Common.java | 82 | Getting value of Last runs results in Barchart from Test Configuration file : No
 INFO | 2016-06-14 14:44:47,113 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 14:44:47,113 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:44:47,225 | Common.java | 82 | Cleanup activites...
 INFO | 2016-06-14 14:44:47,225 | Common.java | 82 | Cleanup activities - Done...
 INFO | 2016-06-14 14:44:47,225 | Common.java | 82 | ###################################
 INFO | 2016-06-14 14:44:47,225 | Common.java | 82 | Script Execution Complete
 INFO | 2016-06-14 14:44:47,225 | Common.java | 82 | ####################################
