 INFO | 2016-06-14 14:37:05,455 | Common.java | 82 | Startup activites...
 INFO | 2016-06-14 14:37:05,461 | Common.java | 82 | Test Output Directory creation successful :D:\Data\official\Project\Forbes\iSafe_3.0_Forbes_Report\TestResults\2016_06_14_02_37_05_PM
 INFO | 2016-06-14 14:37:05,462 | Common.java | 82 | Log File creation successful : LogFile.log
 INFO | 2016-06-14 14:37:05,471 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:37:05,481 | Common.java | 82 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-06-14 14:37:05,810 | Common.java | 82 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-06-14 14:37:05,955 | Common.java | 82 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-06-14 14:37:05,956 | Common.java | 82 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-06-14 14:37:06,014 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 14:37:06,015 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 14:37:06,015 | Common.java | 82 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-06-14 14:37:06,485 | Common.java | 82 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 14:37:06,486 | Common.java | 82 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 14:37:06,486 | Common.java | 82 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-06-14 14:37:06,487 | Common.java | 82 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-06-14 14:37:06,487 | Common.java | 82 | Element time out set
 INFO | 2016-06-14 14:37:06,492 | Common.java | 82 | Opening Chrome Browser...
 INFO | 2016-06-14 14:37:06,493 | Common.java | 82 | Getting value of AppiumTimeOut from Test Configuration file : 600
